case_id,from_resource_id,to_resource_id,from_role,to_role,start_time,end_time,task_type
case247,r0,r021,assigner,assignee,2017-05-08 10:52:00,2017-05-12 00:10:00,transfer_of_task
case247,r021,r021,assignee,assignee,2017-05-12 00:10:00,2017-05-28 07:36:00,task_execution
case247,r021,r0212,assignee,approver,2017-05-28 07:36:00,2017-06-08 11:17:00,transfer_of_task
case247,r0212,r0212,approver,approver,2017-06-08 11:17:00,2017-06-27 12:35:00,task_execution
case248,r01,r01,assigner,assigner,2017-04-03 06:37:00,2017-04-04 10:02:00,task_execution
case248,r01,r0212,assigner,assignee,2017-04-04 10:02:00,2017-04-10 06:49:00,transfer_of_task
case248,r0212,r0212,assignee,assignee,2017-04-10 06:49:00,2017-04-23 16:13:00,task_execution
case248,r0212,r0211,assignee,approver,2017-04-23 16:13:00,2017-05-08 12:28:00,transfer_of_task
case248,r0211,r0211,approver,approver,2017-05-08 12:28:00,2017-05-18 23:57:00,task_execution
case249,r01,r01,assigner,assigner,2017-03-10 02:44:00,2017-04-12 08:08:00,task_execution
case249,r01,r02,assigner,assignee,2017-04-12 08:08:00,2017-04-17 01:36:00,transfer_of_task
case249,r02,r02,assignee,assignee,2017-04-17 01:36:00,2017-04-17 13:35:00,task_execution
case249,r02,r022,assignee,approver,2017-04-17 13:35:00,2017-05-17 08:16:00,transfer_of_task
case249,r022,r022,approver,approver,2017-05-17 08:16:00,2017-06-15 22:05:00,task_execution
case25,r01,r01,assigner,assigner,2017-04-03 02:35:00,2017-06-03 16:29:00,task_execution
case25,r01,r011,assigner,assignee,2017-06-03 16:29:00,2017-06-06 21:18:00,transfer_of_task
case25,r011,r011,assignee,assignee,2017-06-06 21:18:00,2017-06-09 21:14:00,task_execution
case25,r011,r012,assignee,approver,2017-06-09 21:14:00,2017-06-15 13:37:00,transfer_of_task
case25,r012,r012,approver,approver,2017-06-15 13:37:00,2017-06-21 22:16:00,task_execution
case250,r0,r0,assigner,assigner,2017-03-07 02:30:00,2017-03-19 05:33:00,task_execution
case250,r0,r01,assigner,assignee,2017-03-19 05:33:00,2017-04-26 04:19:00,transfer_of_task
case250,r01,r01,assignee,assignee,2017-04-26 04:19:00,2017-06-04 12:26:00,task_execution
case250,r01,r012,assignee,approver,2017-06-04 12:26:00,2017-06-09 16:17:00,transfer_of_task
case250,r012,r012,approver,approver,2017-06-09 16:17:00,2017-06-28 05:02:00,task_execution
case251,r012,r012,assigner,assigner,2017-04-20 03:08:00,2017-05-11 11:54:00,task_execution
case251,r012,r011,assigner,assignee,2017-05-11 11:54:00,2017-05-11 13:51:00,transfer_of_task
case251,r011,r011,assignee,assignee,2017-05-11 13:51:00,2017-05-25 05:30:00,task_execution
case251,r011,r0212,assignee,approver,2017-05-25 05:30:00,2017-06-01 02:31:00,transfer_of_task
case251,r0212,r0212,approver,approver,2017-06-01 02:31:00,2017-06-20 13:03:00,task_execution
case252,r011,r011,assigner,assigner,2017-03-09 02:57:00,2017-04-19 03:20:00,task_execution
case252,r011,r022,assigner,assignee,2017-04-19 03:20:00,2017-05-27 19:37:00,transfer_of_task
case252,r022,r022,assignee,assignee,2017-05-27 19:37:00,2017-06-13 06:45:00,task_execution
case252,r022,r012,assignee,approver,2017-06-13 06:45:00,2017-06-13 21:45:00,transfer_of_task
case252,r012,r012,approver,approver,2017-06-13 21:45:00,2017-06-18 09:55:00,task_execution
case253,r021,r021,assigner,assigner,2017-03-10 22:59:00,2017-03-15 00:30:00,task_execution
case253,r021,r011,assigner,assignee,2017-03-15 00:30:00,2017-03-28 04:09:00,transfer_of_task
case253,r011,r011,assignee,assignee,2017-03-28 04:09:00,2017-04-01 20:38:00,task_execution
case253,r011,r0212,assignee,approver,2017-04-01 20:38:00,2017-05-04 10:40:00,transfer_of_task
case253,r0212,r0212,approver,approver,2017-05-04 10:40:00,2017-05-26 15:11:00,task_execution
case254,r0,r0,assigner,assigner,2017-03-16 13:40:00,2017-03-27 09:15:00,task_execution
case254,r0,r022,assigner,assignee,2017-03-27 09:15:00,2017-04-01 23:17:00,transfer_of_task
case254,r022,r022,assignee,assignee,2017-04-01 23:17:00,2017-04-10 04:56:00,task_execution
case254,r022,r0211,assignee,approver,2017-04-10 04:56:00,2017-06-06 19:48:00,transfer_of_task
case254,r0211,r0211,approver,approver,2017-06-06 19:48:00,2017-06-22 15:53:00,task_execution
case255,r01,r01,assigner,assigner,2017-03-01 10:14:00,2017-03-10 13:11:00,task_execution
case255,r01,r02,assigner,assignee,2017-03-10 13:11:00,2017-03-23 08:17:00,transfer_of_task
case255,r02,r02,assignee,assignee,2017-03-23 08:17:00,2017-04-10 17:19:00,task_execution
case255,r02,r011,assignee,approver,2017-04-10 17:19:00,2017-04-18 03:34:00,transfer_of_task
case255,r011,r011,approver,approver,2017-04-18 03:34:00,2017-05-29 20:06:00,task_execution
case256,r01,r01,assigner,assigner,2017-03-07 01:10:00,2017-04-08 08:47:00,task_execution
case256,r01,r022,assigner,assignee,2017-04-08 08:47:00,2017-04-20 19:20:00,transfer_of_task
case256,r022,r022,assignee,assignee,2017-04-20 19:20:00,2017-05-04 17:24:00,task_execution
case256,r022,r012,assignee,approver,2017-05-04 17:24:00,2017-05-19 18:29:00,transfer_of_task
case256,r012,r012,approver,approver,2017-05-19 18:29:00,2017-05-28 01:07:00,task_execution
case257,r0,r0,assigner,assigner,2017-03-17 12:13:00,2017-04-18 15:44:00,task_execution
case257,r0,r022,assigner,assignee,2017-04-18 15:44:00,2017-04-30 18:34:00,transfer_of_task
case257,r022,r022,assignee,assignee,2017-04-30 18:34:00,2017-05-01 20:18:00,task_execution
case257,r022,r0212,assignee,approver,2017-05-01 20:18:00,2017-05-02 05:28:00,transfer_of_task
case257,r0212,r0212,approver,approver,2017-05-02 05:28:00,2017-05-10 03:25:00,task_execution
case258,r0,r0,assigner,assigner,2017-03-22 17:58:00,2017-03-26 08:54:00,task_execution
case258,r0,r01,assigner,assignee,2017-03-26 08:54:00,2017-04-30 03:22:00,transfer_of_task
case258,r01,r01,assignee,assignee,2017-04-30 03:22:00,2017-05-03 19:42:00,task_execution
case258,r01,r0211,assignee,approver,2017-05-03 19:42:00,2017-05-15 09:06:00,transfer_of_task
case258,r0211,r0211,approver,approver,2017-05-15 09:06:00,2017-06-14 22:07:00,task_execution
case259,r02,r02,assigner,assigner,2017-04-12 09:09:00,2017-04-17 18:31:00,task_execution
case259,r02,r01,assigner,assignee,2017-04-17 18:31:00,2017-05-04 04:39:00,transfer_of_task
case259,r01,r01,assignee,assignee,2017-05-04 04:39:00,2017-06-01 06:35:00,task_execution
case259,r01,r012,assignee,approver,2017-06-01 06:35:00,2017-06-28 13:22:00,transfer_of_task
case259,r012,r012,approver,approver,2017-06-28 13:22:00,2017-06-30 10:19:00,task_execution
case26,r0,r0,assigner,assigner,2017-04-24 11:02:00,2017-04-26 09:38:00,task_execution
case26,r0,r011,assigner,assignee,2017-04-26 09:38:00,2017-04-26 21:59:00,transfer_of_task
case26,r011,r011,assignee,assignee,2017-04-26 21:59:00,2017-05-08 16:31:00,task_execution
case26,r011,r0211,assignee,approver,2017-05-08 16:31:00,2017-05-16 13:35:00,transfer_of_task
case26,r0211,r0211,approver,approver,2017-05-16 13:35:00,2017-05-20 04:18:00,task_execution
case260,r0,r0,assigner,assigner,2017-03-11 21:54:00,2017-03-16 01:07:00,task_execution
case260,r0,r011,assigner,assignee,2017-03-16 01:07:00,2017-03-25 21:27:00,transfer_of_task
case260,r011,r011,assignee,assignee,2017-03-25 21:27:00,2017-05-03 04:04:00,task_execution
case260,r011,r0212,assignee,approver,2017-05-03 04:04:00,2017-05-13 12:53:00,transfer_of_task
case260,r0212,r0212,approver,approver,2017-05-13 12:53:00,2017-05-24 12:37:00,task_execution
case261,r0,r0,assigner,assigner,2017-03-06 05:59:00,2017-03-12 04:10:00,task_execution
case261,r0,r012,assigner,assignee,2017-03-12 04:10:00,2017-03-19 23:55:00,transfer_of_task
case261,r012,r012,assignee,assignee,2017-03-19 23:55:00,2017-03-20 10:14:00,task_execution
case261,r012,r011,assignee,approver,2017-03-20 10:14:00,2017-04-18 07:11:00,transfer_of_task
case261,r011,r011,approver,approver,2017-04-18 07:11:00,2017-04-18 13:37:00,task_execution
case262,r02,r02,assigner,assigner,2017-03-24 04:15:00,2017-04-24 06:32:00,task_execution
case262,r02,r022,assigner,assignee,2017-04-24 06:32:00,2017-05-02 09:12:00,transfer_of_task
case262,r022,r022,assignee,assignee,2017-05-02 09:12:00,2017-05-09 21:12:00,task_execution
case262,r022,r021,assignee,approver,2017-05-09 21:12:00,2017-05-29 09:56:00,transfer_of_task
case262,r021,r021,approver,approver,2017-05-29 09:56:00,2017-06-23 16:14:00,task_execution
case263,r0,r0,assigner,assigner,2017-03-04 01:15:00,2017-03-14 05:20:00,task_execution
case263,r0,r011,assigner,assignee,2017-03-14 05:20:00,2017-03-16 09:59:00,transfer_of_task
case263,r011,r011,assignee,assignee,2017-03-16 09:59:00,2017-03-17 23:09:00,task_execution
case263,r011,r022,assignee,approver,2017-03-17 23:09:00,2017-05-19 20:02:00,transfer_of_task
case263,r022,r022,approver,approver,2017-05-19 20:02:00,2017-06-15 00:57:00,task_execution
case264,r0,r0,assigner,assigner,2017-03-16 18:48:00,2017-03-21 10:02:00,task_execution
case264,r0,r02,assigner,assignee,2017-03-21 10:02:00,2017-04-06 15:24:00,transfer_of_task
case264,r02,r02,assignee,assignee,2017-04-06 15:24:00,2017-05-07 06:58:00,task_execution
case264,r02,r012,assignee,approver,2017-05-07 06:58:00,2017-05-26 11:48:00,transfer_of_task
case264,r012,r012,approver,approver,2017-05-26 11:48:00,2017-06-22 07:55:00,task_execution
case265,r02,r02,assigner,assigner,2017-03-07 18:17:00,2017-03-10 21:55:00,task_execution
case265,r02,r022,assigner,assignee,2017-03-10 21:55:00,2017-04-20 07:09:00,transfer_of_task
case265,r022,r022,assignee,assignee,2017-04-20 07:09:00,2017-05-22 04:50:00,task_execution
case265,r022,r0211,assignee,approver,2017-05-22 04:50:00,2017-05-24 01:59:00,transfer_of_task
case265,r0211,r0211,approver,approver,2017-05-24 01:59:00,2017-06-08 19:18:00,task_execution
case266,r02,r02,assigner,assigner,2017-04-08 21:51:00,2017-05-14 20:05:00,task_execution
case266,r02,r01,assigner,assignee,2017-05-14 20:05:00,2017-05-18 08:31:00,transfer_of_task
case266,r01,r01,assignee,assignee,2017-05-18 08:31:00,2017-05-19 13:34:00,task_execution
case266,r01,r022,assignee,approver,2017-05-19 13:34:00,2017-05-25 13:47:00,transfer_of_task
case266,r022,r022,approver,approver,2017-05-25 13:47:00,2017-06-12 01:04:00,task_execution
case267,r01,r01,assigner,assigner,2017-03-17 17:01:00,2017-03-20 21:31:00,task_execution
case267,r01,r02,assigner,assignee,2017-03-20 21:31:00,2017-03-21 05:17:00,transfer_of_task
case267,r02,r02,assignee,assignee,2017-03-21 05:17:00,2017-05-03 06:54:00,task_execution
case267,r02,r011,assignee,approver,2017-05-03 06:54:00,2017-05-19 13:23:00,transfer_of_task
case267,r011,r011,approver,approver,2017-05-19 13:23:00,2017-06-06 10:04:00,task_execution
case268,r02,r02,assigner,assigner,2017-04-08 12:25:00,2017-04-21 13:35:00,task_execution
case268,r02,r021,assigner,assignee,2017-04-21 13:35:00,2017-05-03 02:14:00,transfer_of_task
case268,r021,r021,assignee,assignee,2017-05-03 02:14:00,2017-05-10 14:25:00,task_execution
case268,r021,r0212,assignee,approver,2017-05-10 14:25:00,2017-05-20 13:55:00,transfer_of_task
case268,r0212,r0212,approver,approver,2017-05-20 13:55:00,2017-06-22 18:55:00,task_execution
case269,r0,r0,assigner,assigner,2017-03-25 13:18:00,2017-04-08 22:53:00,task_execution
case269,r0,r02,assigner,assignee,2017-04-08 22:53:00,2017-05-07 11:11:00,transfer_of_task
case269,r02,r02,assignee,assignee,2017-05-07 11:11:00,2017-05-09 07:23:00,task_execution
case269,r02,r021,assignee,approver,2017-05-09 07:23:00,2017-05-23 01:32:00,transfer_of_task
case269,r021,r021,approver,approver,2017-05-23 01:32:00,2017-06-18 19:00:00,task_execution
case27,r0,r0,assigner,assigner,2017-03-22 07:41:00,2017-03-28 12:18:00,task_execution
case27,r0,r01,assigner,assignee,2017-03-28 12:18:00,2017-05-05 21:35:00,transfer_of_task
case27,r01,r01,assignee,assignee,2017-05-05 21:35:00,2017-06-05 10:27:00,task_execution
case27,r01,r0212,assignee,approver,2017-06-05 10:27:00,2017-06-05 19:06:00,transfer_of_task
case27,r0212,r0212,approver,approver,2017-06-05 19:06:00,2017-06-11 13:27:00,task_execution
case270,r0,r0,assigner,assigner,2017-03-06 14:42:00,2017-03-20 07:12:00,task_execution
case270,r0,r021,assigner,assignee,2017-03-20 07:12:00,2017-04-02 22:26:00,transfer_of_task
case270,r021,r021,assignee,assignee,2017-04-02 22:26:00,2017-04-04 08:44:00,task_execution
case270,r021,r011,assignee,approver,2017-04-04 08:44:00,2017-04-21 22:38:00,transfer_of_task
case270,r011,r011,approver,approver,2017-04-21 22:38:00,2017-06-04 14:36:00,task_execution
case271,r01,r01,assigner,assigner,2017-03-06 15:33:00,2017-03-08 09:24:00,task_execution
case271,r01,r021,assigner,assignee,2017-03-08 09:24:00,2017-05-21 15:10:00,transfer_of_task
case271,r021,r021,assignee,assignee,2017-05-21 15:10:00,2017-06-08 15:18:00,task_execution
case271,r021,r0211,assignee,approver,2017-06-08 15:18:00,2017-06-12 23:55:00,transfer_of_task
case271,r0211,r0211,approver,approver,2017-06-12 23:55:00,2017-06-27 10:39:00,task_execution
case272,r02,r02,assigner,assigner,2017-03-15 18:29:00,2017-03-21 19:46:00,task_execution
case272,r02,r011,assigner,assignee,2017-03-21 19:46:00,2017-03-25 06:12:00,transfer_of_task
case272,r011,r011,assignee,assignee,2017-03-25 06:12:00,2017-04-05 11:43:00,task_execution
case272,r011,r022,assignee,approver,2017-04-05 11:43:00,2017-04-10 08:10:00,transfer_of_task
case272,r022,r022,approver,approver,2017-04-10 08:10:00,2017-05-15 21:45:00,task_execution
case273,r012,r012,assigner,assigner,2017-03-02 00:44:00,2017-03-13 06:27:00,task_execution
case273,r012,r011,assigner,assignee,2017-03-13 06:27:00,2017-05-01 14:52:00,transfer_of_task
case273,r011,r011,assignee,assignee,2017-05-01 14:52:00,2017-05-25 22:10:00,task_execution
case273,r011,r0211,assignee,approver,2017-05-25 22:10:00,2017-06-22 23:05:00,transfer_of_task
case273,r0211,r0211,approver,approver,2017-06-22 23:05:00,2017-06-24 12:54:00,task_execution
case274,r022,r022,assigner,assigner,2017-03-04 17:55:00,2017-03-19 03:42:00,task_execution
case274,r022,r011,assigner,assignee,2017-03-19 03:42:00,2017-04-23 21:32:00,transfer_of_task
case274,r011,r011,assignee,assignee,2017-04-23 21:32:00,2017-05-05 20:00:00,task_execution
case274,r011,r0211,assignee,approver,2017-05-05 20:00:00,2017-05-08 16:14:00,transfer_of_task
case274,r0211,r0211,approver,approver,2017-05-08 16:14:00,2017-05-09 06:06:00,task_execution
case275,r012,r012,assigner,assigner,2017-03-17 17:35:00,2017-04-03 05:17:00,task_execution
case275,r012,r021,assigner,assignee,2017-04-03 05:17:00,2017-05-12 04:10:00,transfer_of_task
case275,r021,r021,assignee,assignee,2017-05-12 04:10:00,2017-05-21 04:11:00,task_execution
case275,r021,r0211,assignee,approver,2017-05-21 04:11:00,2017-05-24 11:25:00,transfer_of_task
case275,r0211,r0211,approver,approver,2017-05-24 11:25:00,2017-06-18 14:02:00,task_execution
case276,r02,r02,assigner,assigner,2017-03-18 18:13:00,2017-03-20 11:18:00,task_execution
case276,r02,r021,assigner,assignee,2017-03-20 11:18:00,2017-03-21 10:24:00,transfer_of_task
case276,r021,r021,assignee,assignee,2017-03-21 10:24:00,2017-03-29 15:13:00,task_execution
case276,r021,r0212,assignee,approver,2017-03-29 15:13:00,2017-05-06 20:51:00,transfer_of_task
case276,r0212,r0212,approver,approver,2017-05-06 20:51:00,2017-05-25 07:41:00,task_execution
case277,r022,r022,assigner,assigner,2017-05-02 10:16:00,2017-05-09 13:00:00,task_execution
case277,r022,r012,assigner,assignee,2017-05-09 13:00:00,2017-05-11 14:01:00,transfer_of_task
case277,r012,r012,assignee,assignee,2017-05-11 14:01:00,2017-05-19 10:32:00,task_execution
case277,r012,r0212,assignee,approver,2017-05-19 10:32:00,2017-05-22 12:27:00,transfer_of_task
case277,r0212,r0212,approver,approver,2017-05-22 12:27:00,2017-06-15 22:15:00,task_execution
case278,r0,r0,assigner,assigner,2017-03-12 04:12:00,2017-03-27 17:47:00,task_execution
case278,r0,r011,assigner,assignee,2017-03-27 17:47:00,2017-03-27 18:18:00,transfer_of_task
case278,r011,r011,assignee,assignee,2017-03-27 18:18:00,2017-03-29 00:12:00,task_execution
case278,r011,r0211,assignee,approver,2017-03-29 00:12:00,2017-04-18 19:51:00,transfer_of_task
case278,r0211,r0211,approver,approver,2017-04-18 19:51:00,2017-04-27 13:41:00,task_execution
case279,r0,r0,assigner,assigner,2017-04-03 11:14:00,2017-04-11 19:34:00,task_execution
case279,r0,r01,assigner,assignee,2017-04-11 19:34:00,2017-05-07 19:44:00,transfer_of_task
case279,r01,r01,assignee,assignee,2017-05-07 19:44:00,2017-05-08 13:23:00,task_execution
case279,r01,r0211,assignee,approver,2017-05-08 13:23:00,2017-05-24 18:01:00,transfer_of_task
case279,r0211,r0211,approver,approver,2017-05-24 18:01:00,2017-06-02 22:08:00,task_execution
case28,r02,r02,assigner,assigner,2017-04-08 05:05:00,2017-04-10 21:50:00,task_execution
case28,r02,r022,assigner,assignee,2017-04-10 21:50:00,2017-05-18 16:42:00,transfer_of_task
case28,r022,r022,assignee,assignee,2017-05-18 16:42:00,2017-06-15 21:34:00,task_execution
case28,r022,r0212,assignee,approver,2017-06-15 21:34:00,2017-06-24 07:10:00,transfer_of_task
case28,r0212,r0212,approver,approver,2017-06-24 07:10:00,2017-06-29 07:53:00,task_execution
case280,r01,r01,assigner,assigner,2017-03-09 19:20:00,2017-03-19 10:14:00,task_execution
case280,r01,r021,assigner,assignee,2017-03-19 10:14:00,2017-03-24 05:51:00,transfer_of_task
case280,r021,r021,assignee,assignee,2017-03-24 05:51:00,2017-04-05 16:54:00,task_execution
case280,r021,r0212,assignee,approver,2017-04-05 16:54:00,2017-05-01 20:44:00,transfer_of_task
case280,r0212,r0212,approver,approver,2017-05-01 20:44:00,2017-06-13 19:26:00,task_execution
case281,r01,r01,assigner,assigner,2017-03-11 05:56:00,2017-04-11 03:48:00,task_execution
case281,r01,r012,assigner,assignee,2017-04-11 03:48:00,2017-04-18 20:13:00,transfer_of_task
case281,r012,r012,assignee,assignee,2017-04-18 20:13:00,2017-05-07 00:20:00,task_execution
case281,r012,r0211,assignee,approver,2017-05-07 00:20:00,2017-06-05 06:14:00,transfer_of_task
case281,r0211,r0211,approver,approver,2017-06-05 06:14:00,2017-06-28 16:51:00,task_execution
case282,r01,r01,assigner,assigner,2017-03-06 01:19:00,2017-03-15 13:04:00,task_execution
case282,r01,r012,assigner,assignee,2017-03-15 13:04:00,2017-03-18 03:38:00,transfer_of_task
case282,r012,r012,assignee,assignee,2017-03-18 03:38:00,2017-04-02 21:16:00,task_execution
case282,r012,r011,assignee,approver,2017-04-02 21:16:00,2017-06-21 15:43:00,transfer_of_task
case282,r011,r011,approver,approver,2017-06-21 15:43:00,2017-06-29 07:27:00,task_execution
case283,r01,r01,assigner,assigner,2017-03-25 19:05:00,2017-04-24 16:00:00,task_execution
case283,r01,r011,assigner,assignee,2017-04-24 16:00:00,2017-05-07 21:46:00,transfer_of_task
case283,r011,r011,assignee,assignee,2017-05-07 21:46:00,2017-05-16 07:29:00,task_execution
case283,r011,r0212,assignee,approver,2017-05-16 07:29:00,2017-06-25 02:44:00,transfer_of_task
case283,r0212,r0212,approver,approver,2017-06-25 02:44:00,2017-06-30 22:50:00,task_execution
case284,r01,r01,assigner,assigner,2017-03-26 09:58:00,2017-04-21 15:42:00,task_execution
case284,r01,r022,assigner,assignee,2017-04-21 15:42:00,2017-04-27 04:07:00,transfer_of_task
case284,r022,r022,assignee,assignee,2017-04-27 04:07:00,2017-06-06 18:14:00,task_execution
case284,r022,r021,assignee,approver,2017-06-06 18:14:00,2017-06-07 03:33:00,transfer_of_task
case284,r021,r021,approver,approver,2017-06-07 03:33:00,2017-06-23 16:17:00,task_execution
case285,r0,r0,assigner,assigner,2017-03-10 05:39:00,2017-04-06 09:01:00,task_execution
